playerID,reportTimeStamp,reportDateTime,sessionID,levelName,deathNum,winnerHP,framesCount,pauseframes,levelTime,pcTravelDistance,inputTimes,bulletsFiredPC,pcRating,activeTime,inputFreq
noCookie,1697466804.400559,Mon 16 Oct 2023 14:33:24 GMT,133419403562170000-0.2985196,Level 1,1,5,480,259.0,8.609399,0.0,7.0,5.0,2.0,3.9639107895833336,1.7659327799190467
noCookie,1697575183.5830998,Tue 17 Oct 2023 20:39:43 GMT,133420487524850000-0.477354,Level 1,0,5,1254,0.0,20.88628,278.7328,74.0,19.0,1.0,20.88628,3.542995689036056
noCookie,1697575231.9680476,Tue 17 Oct 2023 20:40:31 GMT,133420487524850000-0.477354,Level 2,1,5,2497,0.0,41.62393,866.1687,75.0,10.0,1.0,41.62393,1.80184811957929
noCookie,1697575660.769426,Tue 17 Oct 2023 20:47:40 GMT,133420492430091065-0.195408,Level 1,0,5,5080,0.0,10.1368,338.209,32.0,27.0,2.0,10.1368,3.1568147738931422
noCookie,1697575669.0503492,Tue 17 Oct 2023 20:47:49 GMT,133420492430091065-0.195408,Level 2,1,5,2960,0.0,6.239122,122.8003,30.0,28.0,2.0,6.239122,4.8083688698505975
noCookie,1697620558.9107175,Wed 18 Oct 2023 09:15:58 GMT,133420941202540000-0.8014671,Level 1,0,5,1347,0.0,22.45213,603.869,95.0,20.0,4.0,22.45213,4.231224387173956
noCookie,1697620721.3740337,Wed 18 Oct 2023 09:18:41 GMT,133420942474250000-0.3626359,Level 1,0,2,1315,0.0,22.27641,442.239,74.0,18.0,3.0,22.27641,3.321899713643267
noCookie,1697620754.4041348,Wed 18 Oct 2023 09:19:14 GMT,133420942474250000-0.3626359,Level 2,1,5,1537,0.0,25.70937,404.5063,102.0,22.0,4.0,25.70937,3.967425106099449
noCookie,1697620791.199108,Wed 18 Oct 2023 09:19:51 GMT,133420942474250000-0.3626359,Level 2,1,1,3520,0.0,58.752,1007.9127,207.0,21.0,3.0,58.752,3.52328431372549
noCookie,1697620846.130662,Wed 18 Oct 2023 09:20:46 GMT,133420941202540000-0.8014671,Level 1,0,5,3173,0.0,52.874359999999996,1212.0713,164.0,14.0,2.0,52.874359999999996,3.1016923892790382
noCookie,1697620861.602485,Wed 18 Oct 2023 09:21:01 GMT,133420941202540000-0.8014671,Level 1,0,5,3952,0.0,65.85137,1487.4674,221.0,10.0,1.0,65.85137,3.3560425546195924
noCookie,1697620874.2311077,Wed 18 Oct 2023 09:21:14 GMT,133420942474250000-0.3626359,Level 3,1,1,3498,0.0,58.52011,1103.013,303.0,57.0,5.0,58.52011,5.177707287289788
noCookie,1697620913.411663,Wed 18 Oct 2023 09:21:53 GMT,133420941202540000-0.8014671,Level 2,0,4,2922,0.0,48.70111,1341.488,168.0,23.0,3.0,48.70111,3.4496133661019224
noCookie,1697620922.9930947,Wed 18 Oct 2023 09:22:02 GMT,133420943525200000-0.706209,Level 1,0,5,4554,0.0,76.76927,980.9316,135.0,12.0,4.0,76.76927,1.758516135427626
noCookie,1697620952.7755969,Wed 18 Oct 2023 09:22:32 GMT,133420941202540000-0.8014671,Level 3,0,5,2210,0.0,36.83398,1008.763,183.0,35.0,4.0,36.83398,4.968238566671318
noCookie,1697620963.977834,Wed 18 Oct 2023 09:22:43 GMT,133420943525200000-0.706209,Level 2,0,4,2204,0.0,37.11059,715.5701,110.0,15.0,2.0,37.11059,2.9641134781203964
noCookie,1697620996.4615238,Wed 18 Oct 2023 09:23:16 GMT,133420941202540000-0.8014671,Level 4,1,3,2081,0.0,34.68008,736.9176,160.0,33.0,4.0,34.68008,4.6135995072675735
noCookie,1697620997.4110093,Wed 18 Oct 2023 09:23:17 GMT,133420942474250000-0.3626359,Level 3,1,4,4696,0.0,78.78902000000001,1390.2691,375.0,19.0,1.0,78.78902000000001,4.759546444415731
noCookie,1697621015.373202,Wed 18 Oct 2023 09:23:35 GMT,133420942474250000-0.3626359,Level 1,0,5,2000,0.0,33.75582,664.5522,105.0,7.0,1.0,33.75582,3.11057470978338
noCookie,1697621030.6057577,Wed 18 Oct 2023 09:23:50 GMT,133420941202540000-0.8014671,Level 4,2,5,3566,0.0,59.42021,1290.3768,273.0,22.0,5.0,59.42021,4.594396418322992
noCookie,1697621049.760018,Wed 18 Oct 2023 09:24:09 GMT,133420943525200000-0.706209,Level 3,0,2,4553,0.0,76.15205,2156.531,379.0,71.0,3.0,76.15205,4.97688506087492
noCookie,1697621066.6170683,Wed 18 Oct 2023 09:24:26 GMT,133420942474250000-0.3626359,Level 2,1,5,6404,0.0,106.89838,1749.8188,346.0,38.0,3.0,106.89838,3.2367188352152763
noCookie,1697621071.2562132,Wed 18 Oct 2023 09:24:31 GMT,133420941202540000-0.8014671,Level 4,2,3,5808,0.0,96.78714,2230.2102999999997,468.0,33.0,5.0,96.78714,4.835353126458743
noCookie,1697621093.2692876,Wed 18 Oct 2023 09:24:53 GMT,133420941202540000-0.8014671,Level 5,1,4,1098,0.0,18.30105,424.5577,72.0,12.0,5.0,18.30105,3.934200496692813
noCookie,1697621099.7290723,Wed 18 Oct 2023 09:24:59 GMT,133420942474250000-0.3626359,Level 3,1,2,6434,0.0,107.98922,1938.0004,489.0,27.0,3.0,107.98922,4.52822976219293
noCookie,1697621108.2230442,Wed 18 Oct 2023 09:25:08 GMT,133420943525200000-0.706209,Level 4,0,4,3243,0.0,54.51157,1479.655,273.0,48.0,3.0,54.51157,5.008111122097565
noCookie,1697621123.7982984,Wed 18 Oct 2023 09:25:23 GMT,133420941202540000-0.8014671,Level 5,2,5,2752,0.0,45.86425,1076.6893,221.0,27.0,5.0,45.86425,4.8185678387851105
noCookie,1697621128.409223,Wed 18 Oct 2023 09:25:28 GMT,133420942474250000-0.3626359,Level 4,1,4,1391,0.0,23.3455,431.8446,78.0,20.0,2.0,23.3455,3.341114990040907
noCookie,1697621135.7388966,Wed 18 Oct 2023 09:25:35 GMT,133420943525200000-0.706209,Level 5,1,5,965,0.0,16.08099,431.6089,80.0,14.0,5.0,16.08099,4.974818092667181
noCookie,1697621136.0165212,Wed 18 Oct 2023 09:25:36 GMT,133420941202540000-0.8014671,Level 5,3,5,3223,0.0,53.71826,1255.5326,260.0,7.0,5.0,53.71826,4.84006741841601
noCookie,1697621175.1552536,Wed 18 Oct 2023 09:26:15 GMT,133420942474250000-0.3626359,Level 4,2,1,3941,0.0,66.01809,1358.8165,252.0,40.0,4.0,66.01809,3.817135576021663
noCookie,1697621203.0504053,Wed 18 Oct 2023 09:26:43 GMT,133420942474250000-0.3626359,Level 4,3,3,5422,0.0,90.82379,1737.7652,337.0,22.0,4.0,90.82379,3.7104815819731813
noCookie,1697621222.0654614,Wed 18 Oct 2023 09:27:02 GMT,133420942474250000-0.3626359,Level 4,4,5,6421,0.0,107.63071000000001,2074.177,386.0,11.0,4.0,107.63071000000001,3.5863370222123403
noCookie,1697621247.551269,Wed 18 Oct 2023 09:27:27 GMT,133420942474250000-0.3626359,Level 4,5,5,7659,0.0,128.41410000000002,2427.8813,460.0,19.0,5.0,128.41410000000002,3.5821611489704006
noCookie,1697621265.2109523,Wed 18 Oct 2023 09:27:45 GMT,133420942474250000-0.3626359,Level 4,6,5,8593,0.0,144.17592000000002,2689.7594,532.0,15.0,5.0,144.17592000000002,3.6899365719324
noCookie,1697621302.2724674,Wed 18 Oct 2023 09:28:22 GMT,133420942474250000-0.3626359,Level 4,6,1,10495,0.0,175.95241000000001,3333.205,691.0,31.0,5.0,175.95241000000001,3.9271982691228837
noCookie,1697621331.8366466,Wed 18 Oct 2023 09:28:51 GMT,133420942474250000-0.3626359,Level 5,1,5,1653,0.0,27.63074,637.6125,106.0,22.0,5.0,27.63074,3.836306953776844
noCookie,1697621360.4649572,Wed 18 Oct 2023 09:29:20 GMT,133420942474250000-0.3626359,Level 5,2,5,3254,0.0,54.310019999999994,1242.9701,207.0,25.0,5.0,54.310019999999994,3.8114513675377033
noCookie,1697621378.6631966,Wed 18 Oct 2023 09:29:38 GMT,133420942474250000-0.3626359,Level 5,3,5,4236,0.0,70.67884,1636.5044,273.0,13.0,5.0,70.67884,3.8625421696224786
noCookie,1697621401.061217,Wed 18 Oct 2023 09:30:01 GMT,133420942474250000-0.3626359,Level 5,4,4,5153,0.0,85.96074999999999,2000.24,353.0,13.0,5.0,85.96074999999999,4.106525361865736
noCookie,1697621623.0510783,Wed 18 Oct 2023 09:33:43 GMT,133420951346250000-0.5651744,Level 1,0,5,1054,0.0,17.85771,480.05,40.0,12.0,2.0,17.85771,2.2399288598594107
noCookie,1697621667.6783562,Wed 18 Oct 2023 09:34:27 GMT,133420951346250000-0.5651744,Level 2,0,3,2516,0.0,41.97919,994.6072,114.0,26.0,3.0,41.97919,2.71563124490968
noCookie,1697621715.7562444,Wed 18 Oct 2023 09:35:15 GMT,133420951346250000-0.5651744,Level 3,0,1,2552,0.0,42.70711,1167.478,226.0,44.0,3.0,42.70711,5.291858896563125
noCookie,1697621733.3724892,Wed 18 Oct 2023 09:35:33 GMT,133420951346250000-0.5651744,Level 4,1,5,679,0.0,11.43381,295.2954,50.0,9.0,4.0,11.43381,4.372995528174773
noCookie,1697621749.7373595,Wed 18 Oct 2023 09:35:49 GMT,133420951346250000-0.5651744,Level 4,2,5,1498,0.0,25.18903,654.0151,116.0,13.0,4.0,25.18903,4.605179318139682
noCookie,1697621788.014797,Wed 18 Oct 2023 09:36:28 GMT,133420951346250000-0.5651744,Level 4,2,2,3339,194.0,56.06301,1505.6849,243.0,27.0,4.0,52.8056802785265,4.601777663279461
noCookie,1697621805.313198,Wed 18 Oct 2023 09:36:45 GMT,133420951346250000-0.5651744,Level 5,1,5,689,0.0,11.48361,292.7799,56.0,10.0,5.0,11.48361,4.876515311822676
noCookie,1697622076.315185,Wed 18 Oct 2023 09:41:16 GMT,133420956245220000-0.2860498,Level 1,0,4,1828,0.0,30.47122,736.4426,166.0,30.0,2.0,30.47122,5.447763496177705
noCookie,1697622142.7604318,Wed 18 Oct 2023 09:42:22 GMT,133420956245220000-0.2860498,Level 2,0,2,3458,0.0,59.608,1374.781,292.0,49.0,3.0,59.608,4.898671319286002
noCookie,1697622195.842226,Wed 18 Oct 2023 09:43:15 GMT,133420956245220000-0.2860498,Level 3,1,3,2893,0.0,48.20531,1312.536,268.0,48.0,4.0,48.20531,5.559553501471104
noCookie,1697622246.7624805,Wed 18 Oct 2023 09:44:06 GMT,133420956245220000-0.2860498,Level 3,1,2,5578,0.0,92.95983,2545.782,498.0,43.0,5.0,92.95983,5.3571526540011964
noCookie,1697622294.164374,Wed 18 Oct 2023 09:44:54 GMT,133420956245220000-0.2860498,Level 4,1,2,2619,0.0,43.65661,1087.296,247.0,42.0,4.0,43.65661,5.657791569249192
noCookie,1697622317.7421036,Wed 18 Oct 2023 09:45:17 GMT,133420956245220000-0.2860498,Level 4,2,4,3891,0.0,64.8627,1547.4438,343.0,19.0,5.0,64.8627,5.288093156775774
noCookie,1697622345.176921,Wed 18 Oct 2023 09:45:45 GMT,133420956245220000-0.2860498,Level 4,3,5,5267,0.0,87.80483,2021.3614,447.0,23.0,5.0,87.80483,5.090836119151987
noCookie,1697622379.0,Wed 18 Oct 2023 09:46:18 GMT,133420956245220000-0.2860498,Level 4,4,5,6840,0.0,114.02597,2406.3663,578.0,24.0,5.0,114.02597,5.0690206801134865
noCookie,1697622411.0124252,Wed 18 Oct 2023 09:46:51 GMT,133420956245220000-0.2860498,Level 4,5,2,8476,0.0,141.29113,3029.5572,725.0,26.0,5.0,141.29113,5.131249215715098
noCookie,1697622443.7305458,Wed 18 Oct 2023 09:47:23 GMT,133420956245220000-0.2860498,Level 4,5,1,10131,0.0,168.87327,3677.34,878.0,26.0,5.0,168.87327,5.1991650306765544
noCookie,1697622521.3944623,Wed 18 Oct 2023 09:48:41 GMT,133420956245220000-0.2860498,Level 5,1,3,4265,0.0,71.07762,1649.376,367.0,65.0,4.0,71.07762,5.163369285578217
noCookie,1697622563.962499,Wed 18 Oct 2023 09:49:23 GMT,133420956245220000-0.2860498,Level 5,2,4,6541,0.0,109.01357999999999,2556.2591,565.0,38.0,5.0,109.01357999999999,5.182840523171517
noCookie,1697622581.479905,Wed 18 Oct 2023 09:49:41 GMT,133420956245220000-0.2860498,Level 5,3,5,7224,0.0,120.39959999999999,2823.033,614.0,9.0,5.0,120.39959999999999,5.09968471656052
noCookie,1697622612.58927,Wed 18 Oct 2023 09:50:12 GMT,133420956245220000-0.2860498,Level 5,4,4,8905,0.0,148.41381,3479.7522,773.0,25.0,5.0,148.41381,5.20841018770423
noCookie,1697622641.0288725,Wed 18 Oct 2023 09:50:41 GMT,133420956245220000-0.2860498,Level 5,5,5,10140,0.0,169.00189,3972.5641,875.0,20.0,5.0,169.00189,5.177456891162578
noCookie,1697622682.1522286,Wed 18 Oct 2023 09:51:22 GMT,133420956245220000-0.2860498,Level 5,6,2,12290,0.0,204.84089,4884.7204,1051.0,31.0,5.0,204.84089,5.130811528889569
noCookie,1697622701.8707435,Wed 18 Oct 2023 09:51:41 GMT,133420956245220000-0.2860498,Level 5,7,5,13288,0.0,221.47593,5231.8659,1111.0,14.0,5.0,221.47593,5.016346471600774
noCookie,1697622727.5375404,Wed 18 Oct 2023 09:52:07 GMT,133420956245220000-0.2860498,Level 5,8,5,14175,0.0,236.26495,5578.5462,1176.0,13.0,5.0,236.26495,4.9774628018248155
noCookie,1697622773.0301564,Wed 18 Oct 2023 09:52:53 GMT,133420956245220000-0.2860498,Level 5,9,3,16496,0.0,274.9358,6552.4184000000005,1407.0,38.0,5.0,274.9358,5.117558353622919
noCookie,1697622810.4573011,Wed 18 Oct 2023 09:53:30 GMT,133420960197560000-0.9573406,Level 1,0,5,3630,0.0,60.51196,969.5334,127.0,33.0,5.0,60.51196,2.098758658618891
noCookie,1697622837.0646763,Wed 18 Oct 2023 09:53:57 GMT,133420956245220000-0.2860498,Level 5,10,3,19290,0.0,321.50603,7765.2894,1668.0,46.0,5.0,321.50603,5.1880830975394145
noCookie,1697622858.458445,Wed 18 Oct 2023 09:54:18 GMT,133420960197560000-0.9573406,Level 2,0,3,2713,0.0,45.24171,709.4847,90.0,22.0,5.0,45.24171,1.9893147274937222
noCookie,1697622908.7546754,Wed 18 Oct 2023 09:55:08 GMT,133420964546540000-0.07061947,Level 1,0,5,2648,0.0,44.11958,1171.803,165.0,33.0,2.0,44.11958,3.7398361453123536
noCookie,1697622928.608318,Wed 18 Oct 2023 09:55:28 GMT,133420960197560000-0.9573406,Level 3,1,2,3755,0.0,62.58614,1364.65,140.0,43.0,5.0,62.58614,2.2369169915255998
noCookie,1697622990.1463983,Wed 18 Oct 2023 09:56:30 GMT,133420964546540000-0.07061947,Level 2,0,5,4583,0.0,76.37724,1911.427,226.0,34.0,3.0,76.37724,2.9589966853999963
noCookie,1697623103.2270746,Wed 18 Oct 2023 09:58:23 GMT,133420964546540000-0.07061947,Level 3,0,1,6469,0.0,107.8097,2890.005,248.0,68.0,3.0,107.8097,2.3003495974851984
noCookie,1697623151.727496,Wed 18 Oct 2023 09:59:11 GMT,133420965444470000-0.7176216,Level 1,0,5,3699,0.0,61.6861,1739.379,106.0,11.0,2.0,61.6861,1.718377397825442
noCookie,1697623173.0749538,Wed 18 Oct 2023 09:59:33 GMT,133420964546540000-0.07061947,Level 4,1,1,3914,0.0,65.23516,1348.504,223.0,51.0,3.0,65.23516,3.4184019783196673
noCookie,1697623193.5249853,Wed 18 Oct 2023 09:59:53 GMT,133420964546540000-0.07061947,Level 4,2,5,4869,0.0,81.15217999999999,1608.3529999999998,250.0,10.0,3.0,81.15217999999999,3.080631968235481
noCookie,1697623224.935435,Wed 18 Oct 2023 10:00:24 GMT,133420964546540000-0.07061947,Level 4,3,5,6530,0.0,108.83134999999999,2209.7445,324.0,18.0,4.0,108.83134999999999,2.977083349604687
noCookie,1697623270.945932,Wed 18 Oct 2023 10:01:10 GMT,133420964546540000-0.07061947,Level 4,4,2,8859,0.0,147.64909999999998,3024.5842999999995,408.0,26.0,4.0,147.64909999999998,2.7633084116327162
noCookie,1697623286.8056726,Wed 18 Oct 2023 10:01:26 GMT,133420965444470000-0.7176216,Level 2,0,2,7693,0.0,128.2306,3091.333,297.0,31.0,3.0,128.2306,2.3161398293387068
noCookie,1697623327.0459242,Wed 18 Oct 2023 10:02:07 GMT,133420964546540000-0.07061947,Level 4,5,4,11955,0.0,199.24516999999997,4194.7373,541.0,34.0,4.0,199.24516999999997,2.71524775230436
noCookie,1697623342.950204,Wed 18 Oct 2023 10:02:22 GMT,133420965444470000-0.7176216,Level 3,0,3,3129,0.0,52.15344,1510.177,221.0,49.0,3.0,52.15344,4.237496126813495
noCookie,1697623356.0858817,Wed 18 Oct 2023 10:02:36 GMT,133420964546540000-0.07061947,Level 4,6,4,13521,0.0,225.34530999999998,4740.2779,606.0,15.0,4.0,225.34530999999998,2.6892061787307666
noCookie,1697623399.082732,Wed 18 Oct 2023 10:03:19 GMT,133420965444470000-0.7176216,Level 4,1,2,2985,0.0,49.74402,1376.859,175.0,45.0,4.0,49.74402,3.5180108081333192
noCookie,1697623417.681076,Wed 18 Oct 2023 10:03:37 GMT,133420964546540000-0.07061947,Level 4,7,5,16871,0.0,281.18305999999995,6119.153899999999,803.0,42.0,5.0,281.18305999999995,2.85579081470982
noCookie,1697623448.2304103,Wed 18 Oct 2023 10:04:08 GMT,133420965444470000-0.7176216,Level 4,2,3,5655,0.0,94.24710999999999,2583.7129999999997,321.0,40.0,4.0,94.24710999999999,3.4059399805468837
noCookie,1697623505.7013996,Wed 18 Oct 2023 10:05:05 GMT,133420965444470000-0.7176216,Level 4,2,1,8826,0.0,147.09147000000002,4069.9719999999998,502.0,48.0,4.0,147.09147000000002,3.4128423626468614
noCookie,1697623552.2976563,Wed 18 Oct 2023 10:05:52 GMT,133420965444470000-0.7176216,Level 5,0,2,2471,0.0,41.17976,1131.865,112.0,29.0,2.0,41.17976,2.7197827282140548
noCookie,1697623600.2835598,Wed 18 Oct 2023 10:06:40 GMT,133420970971790000-0.3467331,Level 1,0,5,3003,276.0,50.05203,1240.889,82.0,15.0,2.0,45.451843426573426,1.8041072444612596
noCookie,1697623669.2829385,Wed 18 Oct 2023 10:07:49 GMT,133420970971790000-0.3467331,Level 2,0,4,3697,0.0,61.61014,1455.034,115.0,28.0,2.0,61.61014,1.8665758591037125
noCookie,1697623754.7873151,Wed 18 Oct 2023 10:09:14 GMT,133420970971790000-0.3467331,Level 3,0,2,4742,0.0,79.0206,2224.495,194.0,63.0,4.0,79.0206,2.4550560233660588
noCookie,1697623777.6325667,Wed 18 Oct 2023 10:09:37 GMT,133420973062960000-0.803728,Level 1,0,3,1855,0.0,51.29741,0.0,183.0,33.0,1.0,51.29741,3.5674315720813197
noCookie,1697623808.242394,Wed 18 Oct 2023 10:10:08 GMT,133420970971790000-0.3467331,Level 4,1,5,1335,0.0,22.24815,549.8145,52.0,17.0,5.0,22.24815,2.337272986742718
noCookie,1697623829.299526,Wed 18 Oct 2023 10:10:29 GMT,133420970971790000-0.3467331,Level 4,2,5,2332,0.0,38.87119,916.6709,101.0,15.0,5.0,38.87119,2.598325392147758
noCookie,1697623864.2848113,Wed 18 Oct 2023 10:11:04 GMT,133420973062960000-0.803728,Level 2,1,2,3799,0.0,76.77069,0.0,149.0,45.0,1.0,76.77069,1.940844871916613
noCookie,1697623894.9352603,Wed 18 Oct 2023 10:11:34 GMT,133420970971790000-0.3467331,Level 4,3,3,5748,0.0,95.80768,2372.7679,234.0,43.0,5.0,95.80768,2.4423929271640854
noCookie,1697623944.8257134,Wed 18 Oct 2023 10:12:24 GMT,133420973062960000-0.803728,Level 2,1,3,7597,0.0,150.56422,0.0,309.0,52.0,1.0,150.56422,2.05228041562597
noCookie,1697623964.853948,Wed 18 Oct 2023 10:12:44 GMT,133420975404740000-0.9775929,Level 1,0,5,740,0.0,12.33702,355.4424,48.0,8.0,1.0,12.33702,3.8907288794214483
noCookie,1697623980.8593538,Wed 18 Oct 2023 10:13:00 GMT,133420973062960000-0.803728,Level 3,0,4,1412,0.0,32.59187,0.0,116.0,24.0,1.0,32.59187,3.5591698175035678
noCookie,1697624007.3898208,Wed 18 Oct 2023 10:13:27 GMT,133420975404740000-0.9775929,Level 2,0,3,2418,0.0,40.30775,1037.176,216.0,33.0,2.0,40.30775,5.358770955957602
noCookie,1697624007.7755232,Wed 18 Oct 2023 10:13:27 GMT,133420973062960000-0.803728,Level 4,1,5,770,0.0,17.6523,0.0,29.0,9.0,4.0,17.6523,1.642845408247084
noCookie,1697624047.7999413,Wed 18 Oct 2023 10:14:07 GMT,133420976222990000-0.350819,Level 1,0,5,1018,0.0,17.0002,123.5259,64.0,17.0,2.0,17.0002,3.7646615922165623
noCookie,1697624061.4067638,Wed 18 Oct 2023 10:14:21 GMT,133420975404740000-0.9775929,Level 3,1,4,2302,0.0,38.36992,1047.905,205.0,40.0,4.0,38.36992,5.342726802662085
noCookie,1697624110.4620771,Wed 18 Oct 2023 10:15:10 GMT,133420975404740000-0.9775929,Level 3,1,4,5018,0.0,83.62421,2269.482,438.0,44.0,3.0,83.62421,5.237717641816885
noCookie,1697624150.1168904,Wed 18 Oct 2023 10:15:50 GMT,133420975404740000-0.9775929,Level 4,1,5,2130,0.0,35.50207,943.7534,205.0,35.0,4.0,35.50207,5.774311188051851
noCookie,1697624244.3258295,Wed 18 Oct 2023 10:17:24 GMT,133420977767210000-0.331428,Level 1,0,5,1454,0.0,24.23818,527.391,57.0,14.0,2.0,24.23818,2.3516617171751344
noCookie,1697624287.161796,Wed 18 Oct 2023 10:18:07 GMT,133420977767210000-0.331428,Level 2,0,3,2394,0.0,39.90697,985.4249,142.0,20.0,3.0,39.90697,3.5582756596153504
noCookie,1697624380.6242435,Wed 18 Oct 2023 10:19:40 GMT,133420977767210000-0.331428,Level 3,1,2,4104,613.0,68.39882,1975.347,399.0,61.0,5.0,58.18232958576998,6.857752222035227
noCookie,1697624437.6301274,Wed 18 Oct 2023 10:20:37 GMT,133420977767210000-0.331428,Level 3,1,2,7140,613.0,118.99989,3377.2929999999997,695.0,45.0,5.0,108.78323277731091,6.3888522362883595
noCookie,1697624468.9853325,Wed 18 Oct 2023 10:21:08 GMT,133420977767210000-0.331428,Level 4,1,5,1558,0.0,25.96819,683.031,148.0,23.0,5.0,25.96819,5.69928054284877
noCookie,1697624656.8701808,Wed 18 Oct 2023 10:24:16 GMT,133420981676400000-0.1741612,Level 1,0,5,2435,0.0,40.58777,897.8754,64.0,15.0,2.0,40.58777,1.5768296706126008
noCookie,1697624730.830763,Wed 18 Oct 2023 10:25:30 GMT,133420981676400000-0.1741612,Level 2,1,3,3832,0.0,63.86719,1438.399,135.0,25.0,3.0,63.86719,2.1137613851494015
noCookie,1697624783.1874225,Wed 18 Oct 2023 10:26:23 GMT,133420981676400000-0.1741612,Level 2,1,5,6380,0.0,106.31777,2283.9915,213.0,22.0,2.0,106.31777,2.003428025249213
noCookie,1697624829.0570092,Wed 18 Oct 2023 10:27:09 GMT,133420981676400000-0.1741612,Level 3,1,2,2327,0.0,38.78482,1010.901,98.0,28.0,3.0,38.78482,2.526761758853077
noCookie,1697624870.486989,Wed 18 Oct 2023 10:27:50 GMT,133420981676400000-0.1741612,Level 3,2,3,4506,0.0,75.10381000000001,1866.4391999999998,166.0,23.0,4.0,75.10381000000001,2.2102740193872985
noCookie,1697624942.663809,Wed 18 Oct 2023 10:29:02 GMT,133420981676400000-0.1741612,Level 3,2,1,8287,0.0,138.10788,3464.2232,298.0,48.0,3.0,138.10788,2.1577335051410538
noCookie,1697624972.3281212,Wed 18 Oct 2023 10:29:32 GMT,133420981676400000-0.1741612,Level 4,1,3,1499,0.0,24.98819,481.5462,61.0,20.0,4.0,24.98819,2.4411532007720447
noCookie,1697625003.421815,Wed 18 Oct 2023 10:30:03 GMT,133420981676400000-0.1741612,Level 4,2,5,3027,0.0,50.45341,1007.2476,109.0,17.0,4.0,50.45341,2.1604089792939667
noCookie,1697625044.835162,Wed 18 Oct 2023 10:30:44 GMT,133420981676400000-0.1741612,Level 4,3,4,5082,0.0,84.69453999999999,1500.6934,200.0,26.0,4.0,84.69453999999999,2.361427312787814
noCookie,1697625050.3240762,Wed 18 Oct 2023 10:30:50 GMT,133420985873380000-0.5852714,Level 1,0,5,1492,0.0,25.0932,652.4093,135.0,21.0,2.0,25.0932,5.379943570369662
noCookie,1697625081.2949443,Wed 18 Oct 2023 10:31:21 GMT,133420981676400000-0.1741612,Level 4,4,4,6786,0.0,113.0908,1865.0214,278.0,24.0,4.0,113.0908,2.4582017281688695
noCookie,1697625089.7825308,Wed 18 Oct 2023 10:31:29 GMT,133420985873380000-0.5852714,Level 2,0,5,2227,0.0,37.15944,890.8718,193.0,30.0,2.0,37.15944,5.19383499858986
noCookie,1697625098.3155253,Wed 18 Oct 2023 10:31:38 GMT,133420981676400000-0.1741612,Level 4,5,5,7587,0.0,126.43881999999999,2017.0664,318.0,10.0,5.0,126.43881999999999,2.5150503619062565
noCookie,1697625141.0,Wed 18 Oct 2023 10:32:21 GMT,133420981676400000-0.1741612,Level 4,6,5,9767,0.0,162.77277,2507.0571,463.0,34.0,5.0,162.77277,2.8444561089671203
noCookie,1697625143.9756677,Wed 18 Oct 2023 10:32:23 GMT,133420985873380000-0.5852714,Level 3,0,5,2996,0.0,50.17134,1384.194,329.0,53.0,4.0,50.17134,6.557528660785221
noCookie,1697625165.797836,Wed 18 Oct 2023 10:32:45 GMT,133420981676400000-0.1741612,Level 4,7,4,10981,0.0,183.00989,2840.6002,527.0,16.0,5.0,183.00989,2.879625795086812
noCookie,1697625191.1238382,Wed 18 Oct 2023 10:33:11 GMT,133420981676400000-0.1741612,Level 4,8,5,11749,0.0,195.8099,3018.7941,555.0,10.0,5.0,195.8099,2.834381714101279
noCookie,1697625192.170405,Wed 18 Oct 2023 10:33:12 GMT,133420985873380000-0.5852714,Level 4,0,3,2467,0.0,41.30149,1103.704,265.0,42.0,3.0,41.30149,6.416233409496848
noCookie,1697625220.1665995,Wed 18 Oct 2023 10:33:40 GMT,133420985873380000-0.5852714,Level 5,1,5,1488,0.0,24.81418,668.2247,150.0,25.0,2.0,24.81418,6.04493076136306
noCookie,1697625271.626939,Wed 18 Oct 2023 10:34:31 GMT,133420985873380000-0.5852714,Level 5,2,5,4282,0.0,71.81699,1861.9216999999999,423.0,47.0,2.0,71.81699,5.889971161420159
noCookie,1697625340.152858,Wed 18 Oct 2023 10:35:40 GMT,133420985873380000-0.5852714,Level 5,3,4,8204,0.0,137.27926,3601.7776999999996,764.0,64.0,5.0,137.27926,5.565298064689451
noCookie,1697625371.2659268,Wed 18 Oct 2023 10:36:11 GMT,133420985873380000-0.5852714,Level 5,4,4,9893,0.0,165.62883,4355.3679999999995,940.0,29.0,5.0,165.62883,5.675340458542151
noCookie,1697625418.0440989,Wed 18 Oct 2023 10:36:58 GMT,133420985873380000-0.5852714,Level 5,5,3,12529,0.0,209.72216,5541.867,1231.0,47.0,4.0,209.72216,5.869670615637375
noCookie,1697625444.0248227,Wed 18 Oct 2023 10:37:24 GMT,133420985873380000-0.5852714,Level 5,6,4,13966,0.0,233.66547,6199.2449,1367.0,25.0,5.0,233.66547,5.850243940621607
noCookie,1697625498.2508087,Wed 18 Oct 2023 10:38:18 GMT,133420985873380000-0.5852714,Level 5,7,3,17061,0.0,285.38746,7490.7979,1657.0,53.0,5.0,285.38746,5.8061415873002975
noCookie,1697625528.363605,Wed 18 Oct 2023 10:38:48 GMT,133420985873380000-0.5852714,Level 5,8,5,17738,0.0,296.66866999999996,7779.3547,1736.0,12.0,5.0,296.66866999999996,5.851645878211542
