playerID,reportTimeStamp,reportDateTime,sessionID,levelName,winnerID,winnerHP,framesCount,pauseframes,levelTime,pcTravelDistance,inputTimes,bulletsFiredPC,pcRating,,,
noCookie,1697632565.621279,Wed 18 Oct 2023 12:36:05 GMT,133421061219090000-0.7283964,Level 1,1,5,1392,0,17.56196,0,26,14,1,,,
noCookie,1697632602.023069,Wed 18 Oct 2023 12:36:42 GMT,133421061219090000-0.7283964,Level 1,1,4,2474,0,16.3222,979.5037,82,24,1,,,
noCookie,1697632627.6056025,Wed 18 Oct 2023 12:37:07 GMT,133421061219090000-0.7283964,Level 1,1,3,3161,0,21.37089,1150.999,88,26,5,,,
noCookie,1697632663.2153485,Wed 18 Oct 2023 12:37:43 GMT,133421061219090000-0.7283964,Level 2,3,4,4900,0,31.27794,1720.867,93,19,5,,,
noCookie,1697634901.1951818,Wed 18 Oct 2023 13:15:01 GMT,133421084749870000-0.1108514,Level 1,1,5,2050,0,12.43604,430.7417,44,20,4,,,
noCookie,1697634941.5414143,Wed 18 Oct 2023 13:15:41 GMT,133421084749870000-0.1108514,Level 2,2,1,6089,0,37.22256,1800.552,202,76,5,,,
noCookie,1697634967.6366177,Wed 18 Oct 2023 13:16:07 GMT,133421084749870000-0.1108514,Level 2,1,2,3778,0,22.90861,1430.508,164,52,5,,,
noCookie,1697634987.9463968,Wed 18 Oct 2023 13:16:27 GMT,133421084749870000-0.1108514,Level 3,4,1,2759,0,16.7319,1.999998,85,42,5,,,
noCookie,1697636498,Wed 18 Oct 2023 13:41:38 GMT,|133421100664070000-0,8727256|,Level 1,1,5,2068,0,|17,23971|,|881,8844|,104,29,1
noCookie,1697636521.979172,Wed 18 Oct 2023 13:42:01 GMT,|133421100664070000-0,8727256|,Level 2,1,4,2678,0,|22,34686|,|410,6054|,122,38,1
noCookie,1697636535.5966697,Wed 18 Oct 2023 13:42:15 GMT,|133421100664070000-0,8727256|,Level 3,1,1,1381,0,|11,51991|,|608,9907|,77,20,2
noCookie,1697636549.5246208,Wed 18 Oct 2023 13:42:29 GMT,|133421100664070000-0,8727256|,Level 4,4,5,1048,0,|8,747607|,|405,5023|,66,16,4
noCookie,1697638134.497763,Wed 18 Oct 2023 14:08:54 GMT,133421116554250000-0.7907108,Level 1,1,4,6314,0,52.6195,0,17,17,1,,,
noCookie,1697638214.3641458,Wed 18 Oct 2023 14:10:14 GMT,133421116554250000-0.7907108,Level 2,1,4,9072,0,75.63042,0,86,45,1,,,
noCookie,1697638239.5125139,Wed 18 Oct 2023 14:10:39 GMT,133421116554250000-0.7907108,Level 3,4,1,2448,0,20.40436,0,93,34,1,,,
noCookie,1697638484.8109624,Wed 18 Oct 2023 14:14:44 GMT,133421119529560000-0.7753453,Level 1,1,5,3266,0,61.53659,0,19,16,3,,,
noCookie,1697639042.2225044,Wed 18 Oct 2023 14:24:02 GMT,133421123634190000-0.7794,Level 1,1,5,2842,0,47.34131,0,92,29,2,,,
noCookie,1697639124.3470774,Wed 18 Oct 2023 14:25:24 GMT,133421123634190000-0.7794,Level 2,3,5,4688,0,78.07283,0,175,55,4,,,
noCookie,1697639214.8791478,Wed 18 Oct 2023 14:26:54 GMT,133421123634190000-0.7794,Level 2,1,4,5266,0,87.69962,0,234,63,4,,,
noCookie,1697639232.879882,Wed 18 Oct 2023 14:27:12 GMT,133421123634190000-0.7794,Level 3,1,5,800,0,13.32581,0,54,13,1,,,
noCookie,1697639250.7098603,Wed 18 Oct 2023 14:27:30 GMT,133421123634190000-0.7794,Level 4,4,5,769,0,12.81041,0,65,13,3,,,
noCookie,1697639751.1982327,Wed 18 Oct 2023 14:35:51 GMT,|133421131971590000-0,06366683|,Level 1,1,5,3051,42,|50,84979|,|284,4264|,29,13,1
noCookie,1697639830.283627,Wed 18 Oct 2023 14:37:10 GMT,|133421131971590000-0,06366683|,Level 2,2,4,3978,0,|66,34364|,|444,3954|,59,15,3
noCookie,1697640524.3894477,Wed 18 Oct 2023 14:48:44 GMT,133421119529560000-0.7753453,Level 2,1,3,5045,0,87.7228,0,155,54,5,,,
noCookie,1697645914.228587,Wed 18 Oct 2023 16:18:34 GMT,133421194661620000-0.02356816,Level 1,1,5,1621,0,27.03222,635.7527,93,19,1,,,
noCookie,1697645953.9913328,Wed 18 Oct 2023 16:19:13 GMT,133421193290410000-0.229469,Level 1,1,5,718,0,11.9609,335.5886,30,8,1,,,
noCookie,1697645965.3322704,Wed 18 Oct 2023 16:19:25 GMT,133421194661620000-0.02356816,Level 2,2,4,2382,0,39.7397,1062.562,122,22,4,,,
noCookie,1697645989.6234827,Wed 18 Oct 2023 16:19:49 GMT,133421193290410000-0.229469,Level 2,1,5,1938,0,32.30294,680.7458,88,18,2,,,
noCookie,1697646003.5952516,Wed 18 Oct 2023 16:20:03 GMT,133421194661620000-0.02356816,Level 2,1,5,2112,0,35.24959,991.6493,104,21,3,,,
noCookie,1697646052,Wed 18 Oct 2023 16:20:52 GMT,133421194661620000-0.02356816,Level 3,1,3,2705,0,45.12475,1294.124,170,38,3,,,
noCookie,1697646055.8886425,Wed 18 Oct 2023 16:20:55 GMT,133421193290410000-0.229469,Level 3,1,5,3065,0,51.06612,1400.287,162,45,3,,,
noCookie,1697646081.3166997,Wed 18 Oct 2023 16:21:21 GMT,133421193290410000-0.229469,Level 4,1,1,1337,0,22.27388,497.4328,85,19,3,,,
noCookie,1697646087.747022,Wed 18 Oct 2023 16:21:27 GMT,133421194661620000-0.02356816,Level 4,4,1,1831,0,30.54544,825.8706,106,26,3,,,
noCookie,1697646121.9151037,Wed 18 Oct 2023 16:22:01 GMT,133421193290410000-0.229469,Level 5,9,5,2240,0,37.32283,1018.801,143,33,3,,,
noCookie,1697646140.5568964,Wed 18 Oct 2023 16:22:20 GMT,133421194661620000-0.02356816,Level 4,5,1,2984,0,49.77845,1283.873,197,46,3,,,
noCookie,1697646159.5390246,Wed 18 Oct 2023 16:22:39 GMT,133421194661620000-0.02356816,Level 4,4,5,1016,0,16.95006,444.3185,59,14,3,,,
noCookie,1697646168.869739,Wed 18 Oct 2023 16:22:48 GMT,133421193290410000-0.229469,Level 5,9,3,2229,0,37.13782,959.5077,130,32,2,,,
noCookie,1697646194.2350264,Wed 18 Oct 2023 16:23:14 GMT,133421194661620000-0.02356816,Level 4,4,4,1891,0,31.54604,775.8066,118,30,3,,,
noCookie,1697646197.2737923,Wed 18 Oct 2023 16:23:17 GMT,133421193290410000-0.229469,Level 5,5,4,1531,0,25.5097,680.0077,106,22,2,,,
noCookie,1697646221.2505727,Wed 18 Oct 2023 16:23:41 GMT,133421193290410000-0.229469,Level 5,5,5,1296,0,21.59519,607.7804,67,16,2,,,
noCookie,1697646232.8829603,Wed 18 Oct 2023 16:23:52 GMT,133421194661620000-0.02356816,Level 4,4,5,2082,0,34.7329,868.9866,118,30,4,,,
noCookie,1697646282.006773,Wed 18 Oct 2023 16:24:42 GMT,133421194661620000-0.02356816,Level 4,4,4,2701,0,45.05806,1197.166,161,38,5,,,
noCookie,1697646314.050696,Wed 18 Oct 2023 16:25:14 GMT,133421194661620000-0.02356816,Level 4,5,4,1704,0,28.42702,827.5847,93,24,5,,,
noCookie,1697646330.9838793,Wed 18 Oct 2023 16:25:30 GMT,133421193290410000-0.229469,Level 5,5,4,6124,0,102.0362,2822.482,345,73,3,,,
noCookie,1697646337.6348996,Wed 18 Oct 2023 16:25:37 GMT,133421194661620000-0.02356816,Level 4,4,4,1250,0,20.85399,539.555,67,17,5,,,
noCookie,1697646436.7782311,Wed 18 Oct 2023 16:27:16 GMT,133421184518440000-0.7648662,Level 1,1,2,4962,0,82.67837,0,25,23,2,,,
noCookie,1697646439.9728446,Wed 18 Oct 2023 16:27:19 GMT,133421193290410000-0.229469,Level 5,5,2,5623,0,93.68715,2572.298,300,73,4,,,
noCookie,1697646445.2331176,Wed 18 Oct 2023 16:27:25 GMT,133421194661620000-0.02356816,Level 4,5,3,6080,0,101.4233,2865.396,371,90,5,,,
noCookie,1697646447.5460274,Wed 18 Oct 2023 16:27:27 GMT,133421199859190000-0.7069662,Level 1,1,5,2685,0,47.54544,958.8965,213,41,1,,,
noCookie,1697646461.0710032,Wed 18 Oct 2023 16:27:41 GMT,133421194661620000-0.02356816,Level 4,4,5,779,0,12.99716,279.3088,46,11,5,,,
noCookie,1697646465.0560722,Wed 18 Oct 2023 16:27:45 GMT,133421199859190000-0.7069662,Level 1,1,4,777,0,13.78342,380.3895,89,14,1,,,
noCookie,1697646479.4432309,Wed 18 Oct 2023 16:27:59 GMT,133421199859190000-0.7069662,Level 1,1,5,713,0,12.62481,344.9001,81,13,1,,,
noCookie,1697646489.6750612,Wed 18 Oct 2023 16:28:09 GMT,133421194661620000-0.02356816,Level 4,4,3,1520,0,25.3569,662.6448,87,22,5,,,
noCookie,1697646507.1168003,Wed 18 Oct 2023 16:28:27 GMT,133421193290410000-0.229469,Level 5,1,1,3261,0,54.33483,1510.512,205,45,4,,,
noCookie,1697646517.275224,Wed 18 Oct 2023 16:28:37 GMT,133421199859190000-0.7069662,Level 2,1,3,1990,0,35.24041,665.1537,171,28,2,,,
noCookie,1697646539.4669783,Wed 18 Oct 2023 16:28:59 GMT,133421194661620000-0.02356816,Level 4,1,1,2737,0,45.65821,1294.33,145,35,5,,,
noCookie,1697646579.9981847,Wed 18 Oct 2023 16:29:39 GMT,133421199859190000-0.7069662,Level 3,1,3,3266,0,57.88324,1626.307,311,57,4,,,
noCookie,1697646586.8921795,Wed 18 Oct 2023 16:29:46 GMT,133421194661620000-0.02356816,Level 5,5,4,2613,0,43.58932,1183.697,152,36,5,,,
noCookie,1697646611.3753662,Wed 18 Oct 2023 16:30:11 GMT,133421199859190000-0.7069662,Level 4,4,4,1237,0,21.92832,369.6562,128,19,5,,,
noCookie,1697646621.9029787,Wed 18 Oct 2023 16:30:21 GMT,133421194661620000-0.02356816,Level 5,9,5,1892,0,31.56294,898.6353,92,25,5,,,
noCookie,1697646633.5539808,Wed 18 Oct 2023 16:30:33 GMT,133421193290410000-0.229469,Level 6,6,2,7096,0,118.2322,2630.682,484,94,5,,,
noCookie,1697646637.2639544,Wed 18 Oct 2023 16:30:37 GMT,133421194661620000-0.02356816,Level 5,9,5,750,0,12.51336,326.1678,49,10,5,,,
noCookie,1697646703.9677806,Wed 18 Oct 2023 16:31:43 GMT,133421184518440000-0.7648662,Level 2,1,1,5728,0,95.44047,667.6041,81,32,2,,,
noCookie,1697646737.316188,Wed 18 Oct 2023 16:32:17 GMT,133421193290410000-0.229469,Level 6,6,3,5723,0,95.35651,1985.752,355,71,5,,,
noCookie,1697646753.3006082,Wed 18 Oct 2023 16:32:33 GMT,133421184518440000-0.7648662,Level 1,1,5,2756,0,45.91634,209.5992,32,19,2,,,
noCookie,1697646790.9657795,Wed 18 Oct 2023 16:33:10 GMT,133421184518440000-0.7648662,Level 2,1,4,2128,0,35.45822,261.1983,50,18,2,,,
noCookie,1697646814.7890716,Wed 18 Oct 2023 16:33:34 GMT,133421193290410000-0.229469,Level 6,6,4,4354,0,72.54655,1689.431,237,46,5,,,
noCookie,1697646816.7665312,Wed 18 Oct 2023 16:33:36 GMT,133421184518440000-0.7648662,Level 3,1,4,1417,0,23.60628,68.00014,37,15,1,,,
noCookie,1697646836.7346435,Wed 18 Oct 2023 16:33:56 GMT,133421184518440000-0.7648662,Level 4,4,4,797,0,13.27461,52.8002,32,9,4,,,
noCookie,1697646856.9139988,Wed 18 Oct 2023 16:34:16 GMT,133421184518440000-0.7648662,Level 4,4,5,955,0,15.90722,22,44,12,4,,,
noCookie,1697646944.6461413,Wed 18 Oct 2023 16:35:44 GMT,133421193290410000-0.229469,Level 6,6,1,7497,0,124.914,2704.948,443,89,5,,,
noCookie,1697647191.2983816,Wed 18 Oct 2023 16:39:51 GMT,133421193290410000-0.229469,Level 6,6,1,14201,0,236.6029,5389.483,835,172,5,,,
noCookie,1697649172.1523638,Wed 18 Oct 2023 17:12:52 GMT,133421226089050000-0.1336383,Level 1,1,5,2731,0,47.13059,852.0568,96,17,2,,,
noCookie,1697649250.8717136,Wed 18 Oct 2023 17:14:10 GMT,133421226089050000-0.1336383,Level 2,1,5,4332,0,71.93279,1938.008,172,26,2,,,
noCookie,1697649286.3024166,Wed 18 Oct 2023 17:14:46 GMT,133421226089050000-0.1336383,Level 3,1,3,2271,0,31.76162,1147.012,77,19,3,,,
noCookie,1697649348.7896614,Wed 18 Oct 2023 17:15:48 GMT,133421226089050000-0.1336383,Level 4,4,1,3644,0,57.90078,1765.475,167,33,4,,,
noCookie,1697649380.2592466,Wed 18 Oct 2023 17:16:20 GMT,133421226089050000-0.1336383,Level 4,5,4,1671,0,27.65192,715.9935,66,16,4,,,
noCookie,1697649419.9406269,Wed 18 Oct 2023 17:16:59 GMT,133421226089050000-0.1336383,Level 4,5,5,2310,0,37.56783,1037.694,102,26,4,,,
noCookie,1697649473.3171813,Wed 18 Oct 2023 17:17:53 GMT,133421226089050000-0.1336383,Level 4,1,1,2710,0,43.78643,1230.379,111,28,4,,,
noCookie,1697649511.450083,Wed 18 Oct 2023 17:18:31 GMT,133421226089050000-0.1336383,Level 5,9,5,1972,0,34.17877,984.985,73,16,4,,,
noCookie,1697649608.2994251,Wed 18 Oct 2023 17:20:08 GMT,133421226089050000-0.1336383,Level 5,4,2,5321,0,94.41698,2622.402,209,43,4,,,
noCookie,1697649692.2929802,Wed 18 Oct 2023 17:21:32 GMT,133421226089050000-0.1336383,Level 5,9,3,4143,0,73.32008,2101.177,158,36,4,,,
noCookie,1697649796.7635286,Wed 18 Oct 2023 17:23:16 GMT,133421226089050000-0.1336383,Level 5,5,3,5649,0,100.5636,2878.702,207,43,4,,,
noCookie,1697649836.8873186,Wed 18 Oct 2023 17:23:56 GMT,133421226089050000-0.1336383,Level 5,9,5,2164,0,38.12763,1061.445,136,26,4,,,
noCookie,1697649929,Wed 18 Oct 2023 17:25:28 GMT,133421226089050000-0.1336383,Level 5,5,3,4967,0,88.21904,2469.925,187,42,4,,,
noCookie,1697649993.9387314,Wed 18 Oct 2023 17:26:33 GMT,133421226089050000-0.1336383,Level 5,5,3,3589,0,62.79379,1711.249,128,32,5,,,
noCookie,1697650048.0768697,Wed 18 Oct 2023 17:27:28 GMT,133421226089050000-0.1336383,Level 5,5,5,2894,0,50.97681,1452.831,118,26,5,,,
noCookie,1697650106.9012313,Wed 18 Oct 2023 17:28:26 GMT,133421226089050000-0.1336383,Level 5,4,5,3088,0,56.96804,1534.942,110,25,5,,,
noCookie,1697650146.8579054,Wed 18 Oct 2023 17:29:06 GMT,133421226089050000-0.1336383,Level 5,9,5,2174,0,38.13981,1083.117,87,22,5,,,
noCookie,1697650211,Wed 18 Oct 2023 17:30:11 GMT,133421226089050000-0.1336383,Level 5,9,4,3547,0,62.52086,1754.295,166,32,5,,,
noCookie,1697650235,Wed 18 Oct 2023 17:30:34 GMT,133421226089050000-0.1336383,Level 5,4,5,1273,0,22.04659,625.5818,51,11,5,,,
noCookie,1697650360.7766633,Wed 18 Oct 2023 17:32:40 GMT,133421226089050000-0.1336383,Level 5,5,1,3187,0,57.67686,1552.794,169,37,5,,,
noCookie,1697650504.1190262,Wed 18 Oct 2023 17:35:04 GMT,133421226089050000-0.1336383,Level 5,1,2,7825,0,138.9453,3841.339,314,73,5,,,
noCookie,1697650810.974814,Wed 18 Oct 2023 17:40:10 GMT,133421226089050000-0.1336383,Level 6,6,2,20590,0,302.2532,9292.42,818,168,5,,,
noCookie,1697650990.556928,Wed 18 Oct 2023 17:43:10 GMT,133421226089050000-0.1336383,Level 6,6,2,11936,0,176.656,3095.063,783,154,5,,,
noCookie,1697651084.2110295,Wed 18 Oct 2023 17:44:44 GMT,133421226089050000-0.1336383,Level 6,6,5,6117,0,91.42569,1975.424,427,74,5,,,
noCookie,1697651487.5924249,Wed 18 Oct 2023 17:51:27 GMT,133421226089050000-0.1336383,Level 6,1,4,20689,0,312.2961,2771.964,1121,268,4,,,
noCookie,1697651590.4084513,Wed 18 Oct 2023 17:53:10 GMT,133421226089050000-0.1336383,Level 7,7,2,3933,0,68.79939,756.5267,360,61,4,,,
noCookie,1697651692.471374,Wed 18 Oct 2023 17:54:52 GMT,133421226089050000-0.1336383,Level 7,7,5,5831,0,98.98637,386.5838,327,71,4,,,
noCookie,1697651987.040135,Wed 18 Oct 2023 17:59:47 GMT,133421226089050000-0.1336383,Level 7,7,2,16182,0,286.5022,3103.991,988,174,4,,,
noCookie,1697652089.3022335,Wed 18 Oct 2023 18:01:29 GMT,133421226089050000-0.1336383,Level 7,7,3,5484,0,97.78778,1503.058,339,57,5,,,
noCookie,1697652540.3654695,Wed 18 Oct 2023 18:09:00 GMT,133421226089050000-0.1336383,Level 7,7,3,25140,0,447.1943,1285.656,1551,358,5,,,
noCookie,1697652633.5137668,Wed 18 Oct 2023 18:10:33 GMT,133421226089050000-0.1336383,Level 7,7,2,4724,0,89.56791,1002.57,414,64,5,,,
noCookie,1697652908.9725983,Wed 18 Oct 2023 18:15:08 GMT,133421226089050000-0.1336383,Level 7,1,2,12179,0,219.2645,2125.635,821,146,5,,,
noCookie,1697652991.6930432,Wed 18 Oct 2023 18:16:31 GMT,133421226089050000-0.1336383,Level 8,6,2,3607,0,68.16234,1857.617,386,63,4,,,
noCookie,1697653029.4529998,Wed 18 Oct 2023 18:17:09 GMT,133421226089050000-0.1336383,Level 8,6,5,1808,0,34.93615,903.435,210,33,5,,,
noCookie,1697653054.5710895,Wed 18 Oct 2023 18:17:34 GMT,133421226089050000-0.1336383,Level 8,5,5,1086,0,22.7266,442.2074,133,19,4,,,
noCookie,1697653132.022044,Wed 18 Oct 2023 18:18:52 GMT,133421226089050000-0.1336383,Level 8,7,4,3919,0,74.35139,2028.002,429,69,5,,,
noCookie,1697653174.9521372,Wed 18 Oct 2023 18:19:34 GMT,133421226089050000-0.1336383,Level 8,6,5,2111,0,41.4156,1097.668,265,36,5,,,
noCookie,1697653234.1763988,Wed 18 Oct 2023 18:20:34 GMT,133421226089050000-0.1336383,Level 8,6,5,2876,0,54.58635,1435.697,320,49,5,,,
noCookie,1697653248.8650517,Wed 18 Oct 2023 18:20:48 GMT,133421226089050000-0.1336383,Level 8,5,5,622,0,13.02552,275.5434,86,12,5,,,
noCookie,1697653361.2191799,Wed 18 Oct 2023 18:22:41 GMT,133421226089050000-0.1336383,Level 8,7,5,5564,0,107.1839,2849.03,606,96,5,,,
noCookie,1697653391.2328086,Wed 18 Oct 2023 18:23:11 GMT,133421226089050000-0.1336383,Level 8,6,5,1448,0,28.04139,743.4808,180,25,5,,,
noCookie,1697653485.629741,Wed 18 Oct 2023 18:24:45 GMT,133421226089050000-0.1336383,Level 8,7,5,4039,0,79.77304,2068.811,470,71,5,,,
noCookie,1697653569.0457263,Wed 18 Oct 2023 18:26:09 GMT,133421226089050000-0.1336383,Level 8,6,5,4152,0,81.19468,2019.471,482,72,5,,,
noCookie,1697653595.9660618,Wed 18 Oct 2023 18:26:35 GMT,133421226089050000-0.1336383,Level 8,6,5,1367,0,25.1147,592.1348,147,23,5,,,
noCookie,1697653623.815853,Wed 18 Oct 2023 18:27:03 GMT,133421226089050000-0.1336383,Level 8,6,5,1418,0,26.10709,577.8667,185,25,5,,,
noCookie,1697654091.2372882,Wed 18 Oct 2023 18:34:51 GMT,133421226089050000-0.1336383,Level 8,6,5,1826,0,34.50383,963.5753,211,33,5,,,
noCookie,1697654492.6742475,Wed 18 Oct 2023 18:41:32 GMT,133421226089050000-0.1336383,Level 8,6,1,6358,0,122.5022,3192.937,791,116,5,,,
noCookie,1697654577.944351,Wed 18 Oct 2023 18:42:57 GMT,133421226089050000-0.1336383,Level 8,7,1,4334,0,80.90555,2210.915,536,79,5,,,
noCookie,1697654630.3339992,Wed 18 Oct 2023 18:43:50 GMT,133421226089050000-0.1336383,Level 8,5,5,2557,0,50.80304,1301.156,353,47,5,,,
noCookie,1697654756.1879969,Wed 18 Oct 2023 18:45:56 GMT,133421226089050000-0.1336383,Level 8,6,3,6154,0,120.4616,3025.991,780,111,5,,,
noCookie,1697654856.8733366,Wed 18 Oct 2023 18:47:36 GMT,133421226089050000-0.1336383,Level 8,6,3,4956,0,95.78442,2452.906,610,90,5,,,
noCookie,1697654941.175822,Wed 18 Oct 2023 18:49:01 GMT,133421226089050000-0.1336383,Level 8,6,5,4405,0,81.98779,2255.192,484,78,5,,,
noCookie,1697655020.8664126,Wed 18 Oct 2023 18:50:20 GMT,133421226089050000-0.1336383,Level 8,6,4,4106,0,78.08112,2122.005,454,70,5,,,
noCookie,1697655064.0710297,Wed 18 Oct 2023 18:51:04 GMT,133421226089050000-0.1336383,Level 8,6,4,2246,0,41.86779,1175.74,269,38,5,,,
noCookie,1697655096.2791362,Wed 18 Oct 2023 18:51:36 GMT,133421226089050000-0.1336383,Level 8,6,5,1506,0,28.79368,783.8154,186,27,5,,,
noCookie,1697655170.282388,Wed 18 Oct 2023 18:52:50 GMT,133421226089050000-0.1336383,Level 8,7,4,3751,0,70.8203,1959.614,429,65,5,,,
noCookie,1697655281.1361105,Wed 18 Oct 2023 18:54:41 GMT,133421226089050000-0.1336383,Level 8,7,4,5551,0,106.3364,2911.674,603,96,5,,,
noCookie,1697655315.9293647,Wed 18 Oct 2023 18:55:15 GMT,|133421288537210000-0,4916297|,Level 1,1,3,4832,0,|36,61187|,|517,548|,37,15,2
noCookie,1697655319.670511,Wed 18 Oct 2023 18:55:19 GMT,133421226089050000-0.1336383,Level 8,6,5,1952,0,36.82348,1024.796,231,34,5,,,
noCookie,1697655361.8075294,Wed 18 Oct 2023 18:56:01 GMT,133421226089050000-0.1336383,Level 8,7,4,2101,0,39.47748,1041.908,214,35,5,,,
noCookie,1697655383.553219,Wed 18 Oct 2023 18:56:23 GMT,|133421288537210000-0,4916297|,Level 2,2,1,8827,0,|64,15041|,|1878,615|,93,24,3
noCookie,1697655402.664087,Wed 18 Oct 2023 18:56:42 GMT,|133421288537210000-0,4916297|,Level 2,1,2,2118,0,|14,83907|,|312,7172|,46,22,2
noCookie,1697655411.9213386,Wed 18 Oct 2023 18:56:51 GMT,133421226089050000-0.1336383,Level 8,6,5,2448,0,47.84143,1241.771,253,42,5,,,
noCookie,1697655431.3098223,Wed 18 Oct 2023 18:57:11 GMT,|133421288537210000-0,4916297|,Level 3,4,3,3219,0,|22,92676|,|558,59|,51,25,4
noCookie,1697655442.973108,Wed 18 Oct 2023 18:57:22 GMT,133421226089050000-0.1336383,Level 8,7,5,1501,0,29.16744,757.1477,187,26,5,,,
noCookie,1697655445.7813027,Wed 18 Oct 2023 18:57:25 GMT,|133421288537210000-0,4916297|,Level 3,4,4,1562,0,|11,35663|,|352,5911|,18,9,4
noCookie,1697655462.6844785,Wed 18 Oct 2023 18:57:42 GMT,|133421288537210000-0,4916297|,Level 3,1,2,1812,0,|13,00901|,|163,148|,39,19,4
noCookie,1697655473.4346468,Wed 18 Oct 2023 18:57:53 GMT,|133421288537210000-0,4916297|,Level 4,4,5,706,0,|5,47659|,|88,40031|,15,6,3
noCookie,1697655483.9003112,Wed 18 Oct 2023 18:58:03 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1088,0,|8,009182|,|119,6005|,34,14,3
noCookie,1697655494.3640945,Wed 18 Oct 2023 18:58:14 GMT,|133421288537210000-0,4916297|,Level 4,4,5,952,0,|6,984384|,|82,26302|,27,12,4
noCookie,1697655499.732251,Wed 18 Oct 2023 18:58:19 GMT,133421226089050000-0.1336383,Level 8,6,5,2863,0,54.99922,1450.206,317,48,5,,,
noCookie,1697655507.0519693,Wed 18 Oct 2023 18:58:27 GMT,|133421288537210000-0,4916297|,Level 4,5,4,1122,0,|8,12057|,|245,2669|,36,15,4
noCookie,1697655516.1346993,Wed 18 Oct 2023 18:58:36 GMT,|133421288537210000-0,4916297|,Level 4,4,5,639,0,|4,894102|,|92,99443|,18,6,4
noCookie,1697655531.2184916,Wed 18 Oct 2023 18:58:51 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1087,0,|7,994773|,|77,20029|,32,13,4
noCookie,1697655540.0511565,Wed 18 Oct 2023 18:59:00 GMT,|133421288537210000-0,4916297|,Level 4,4,4,935,0,|6,876479|,|74,80029|,24,12,4
noCookie,1697655551.975445,Wed 18 Oct 2023 18:59:11 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1374,0,|9,849549|,|252,4037|,35,16,4
noCookie,1697655560.0100698,Wed 18 Oct 2023 18:59:20 GMT,|133421288537210000-0,4916297|,Level 4,5,5,652,0,|5,100594|,|7,200027|,10,7,4
noCookie,1697655566.015396,Wed 18 Oct 2023 18:59:26 GMT,133421226089050000-0.1336383,Level 8,6,4,3156,0,60.44775,1645.045,337,53,5,,,
noCookie,1697655571.6759408,Wed 18 Oct 2023 18:59:31 GMT,|133421288537210000-0,4916297|,Level 4,5,5,1284,0,|9,194762|,|503,3383|,50,19,4
noCookie,1697655581.8213396,Wed 18 Oct 2023 18:59:41 GMT,|133421288537210000-0,4916297|,Level 4,4,5,1005,0,|8,254074|,|139,1993|,34,14,4
noCookie,1697655593.8627832,Wed 18 Oct 2023 18:59:53 GMT,|133421288537210000-0,4916297|,Level 4,4,3,1387,0,|10,10105|,|84,80032|,49,23,4
noCookie,1697655601.4475243,Wed 18 Oct 2023 19:00:01 GMT,|133421288537210000-0,4916297|,Level 4,4,5,769,0,|5,916288|,|83,60032|,29,12,4
noCookie,1697655613.043215,Wed 18 Oct 2023 19:00:13 GMT,|133421288537210000-0,4916297|,Level 4,5,5,920,0,|6,710389|,|265,2842|,37,15,5
noCookie,1697655621.0643349,Wed 18 Oct 2023 19:00:21 GMT,|133421288537210000-0,4916297|,Level 4,5,5,776,0,|5,738393|,|79,96007|,20,10,5
noCookie,1697655627.0845041,Wed 18 Oct 2023 19:00:27 GMT,133421226089050000-0.1336383,Level 8,6,5,3122,0,59.12234,1647.956,351,54,5,,,
noCookie,1697655631.8488355,Wed 18 Oct 2023 19:00:31 GMT,|133421288537210000-0,4916297|,Level 4,4,3,917,0,|6,728687|,|76,80029|,26,13,5
noCookie,1697655644.063935,Wed 18 Oct 2023 19:00:44 GMT,|133421288537210000-0,4916297|,Level 4,5,5,1144,0,|8,301569|,|116,7935|,38,18,4
noCookie,1697655652.5015852,Wed 18 Oct 2023 19:00:52 GMT,|133421288537210000-0,4916297|,Level 4,5,5,748,0,|5,535197|,|190,1051|,26,9,4
noCookie,1697655660.9038107,Wed 18 Oct 2023 19:01:00 GMT,|133421288537210000-0,4916297|,Level 4,4,5,694,0,|5,136097|,|65,51292|,20,9,4
noCookie,1697655669.9865758,Wed 18 Oct 2023 19:01:09 GMT,|133421288537210000-0,4916297|,Level 4,5,4,1005,0,|7,31398|,|398,0289|,24,7,5
noCookie,1697655679.9740355,Wed 18 Oct 2023 19:01:19 GMT,|133421288537210000-0,4916297|,Level 4,4,5,787,0,|5,874993|,|235,9914|,32,12,5
noCookie,1697655687.800314,Wed 18 Oct 2023 19:01:27 GMT,|133421288537210000-0,4916297|,Level 4,4,5,803,0,|5,886894|,|82,11889|,24,11,5
noCookie,1697655698.5002546,Wed 18 Oct 2023 19:01:38 GMT,|133421288537210000-0,4916297|,Level 4,4,5,808,0,|6,005785|,|60,31287|,18,8,5
noCookie,1697655707.1321528,Wed 18 Oct 2023 19:01:47 GMT,|133421288537210000-0,4916297|,Level 4,4,5,728,0,|5,529492|,|44,40009|,21,9,5
noCookie,1697655711.639214,Wed 18 Oct 2023 19:01:51 GMT,133421226089050000-0.1336383,Level 8,7,5,4263,0,82.33094,2115.909,488,74,5,,,
noCookie,1697655718.4029946,Wed 18 Oct 2023 19:01:58 GMT,|133421288537210000-0,4916297|,Level 4,5,2,1257,0,|9,090365|,|60,31289|,44,20,5
