playerID,reportTimeStamp,reportDateTime,sessionID,levelName,deathNum,winnerHP,framesCount,pauseframes,levelTime,pcTravelDistance,inputTimes,bulletsFiredPC,pcRating,activeRoundTime,inputFreq,activeTime
noCookie,1697466804.400559,Mon 16 Oct 2023 14:33:24 GMT,133419403562170000-0.2985196,Level 1,1,5,480,259.0,8.609399,0.0,7.0,5.0,2.0,3.9639107895833336,1.7659327799190467,3.9639107895833336
noCookie,1697575183.5830998,Tue 17 Oct 2023 20:39:43 GMT,133420487524850000-0.477354,Level 1,0,5,1254,0.0,20.88628,278.7328,74.0,19.0,1.0,20.88628,3.542995689036056,20.88628
noCookie,1697575231.9680476,Tue 17 Oct 2023 20:40:31 GMT,133420487524850000-0.477354,Level 2,1,5,2497,0.0,41.62393,866.1687,75.0,10.0,1.0,41.62393,1.80184811957929,62.51021
noCookie,1697575660.769426,Tue 17 Oct 2023 20:47:40 GMT,133420492430091065-0.195408,Level 1,0,5,5080,0.0,10.1368,338.209,32.0,27.0,2.0,10.1368,3.1568147738931422,10.1368
noCookie,1697575669.0503492,Tue 17 Oct 2023 20:47:49 GMT,133420492430091065-0.195408,Level 2,1,5,2960,0.0,6.239122,122.8003,30.0,28.0,2.0,6.239122,4.8083688698505975,16.375922
noCookie,1697620558.9107175,Wed 18 Oct 2023 09:15:58 GMT,133420941202540000-0.8014671,Level 1,0,5,1347,0.0,22.45213,603.869,95.0,20.0,4.0,22.45213,4.231224387173956,22.45213
noCookie,1697620721.3740337,Wed 18 Oct 2023 09:18:41 GMT,133420942474250000-0.3626359,Level 1,0,2,1315,0.0,22.27641,442.239,74.0,18.0,3.0,22.27641,3.321899713643267,22.27641
noCookie,1697620754.4041348,Wed 18 Oct 2023 09:19:14 GMT,133420942474250000-0.3626359,Level 2,1,5,1537,0.0,25.70937,404.5063,102.0,22.0,4.0,25.70937,3.967425106099449,47.98578
noCookie,1697620791.199108,Wed 18 Oct 2023 09:19:51 GMT,133420942474250000-0.3626359,Level 2,1,1,1983,0.0,33.04263,603.4064,105.0,21.0,3.0,33.04263,3.1777131541889974,81.02841000000001
noCookie,1697620846.130662,Wed 18 Oct 2023 09:20:46 GMT,133420941202540000-0.8014671,Level 1,0,5,1826,0.0,30.42223,608.2023,69.0,14.0,2.0,30.42223,2.268078309841192,52.874359999999996
noCookie,1697620861.602485,Wed 18 Oct 2023 09:21:01 GMT,133420941202540000-0.8014671,Level 1,0,5,779,0.0,12.97701,275.3961,57.0,10.0,1.0,12.97701,4.3923831452699815,65.85137
noCookie,1697620874.2311077,Wed 18 Oct 2023 09:21:14 GMT,133420942474250000-0.3626359,Level 3,2,1,3498,0.0,58.52011,1103.013,303.0,57.0,5.0,58.52011,5.177707287289788,139.54852
noCookie,1697620913.411663,Wed 18 Oct 2023 09:21:53 GMT,133420941202540000-0.8014671,Level 2,0,4,2922,0.0,48.70111,1341.488,168.0,23.0,3.0,48.70111,3.4496133661019224,114.55248
noCookie,1697620922.9930947,Wed 18 Oct 2023 09:22:02 GMT,133420943525200000-0.706209,Level 1,0,5,4554,0.0,76.76927,980.9316,135.0,12.0,4.0,76.76927,1.758516135427626,76.76927
noCookie,1697620952.7755969,Wed 18 Oct 2023 09:22:32 GMT,133420941202540000-0.8014671,Level 3,0,5,2210,0.0,36.83398,1008.763,183.0,35.0,4.0,36.83398,4.968238566671318,151.38646
noCookie,1697620963.977834,Wed 18 Oct 2023 09:22:43 GMT,133420943525200000-0.706209,Level 2,0,4,2204,0.0,37.11059,715.5701,110.0,15.0,2.0,37.11059,2.9641134781203964,113.87986000000001
noCookie,1697620996.4615238,Wed 18 Oct 2023 09:23:16 GMT,133420941202540000-0.8014671,Level 4,1,3,2081,0.0,34.68008,736.9176,160.0,33.0,4.0,34.68008,4.6135995072675735,186.06654
noCookie,1697620997.4110093,Wed 18 Oct 2023 09:23:17 GMT,133420942474250000-0.3626359,Level 3,2,4,1198,0.0,20.26891,287.2561,72.0,19.0,1.0,20.26891,3.5522383788768117,159.81743
noCookie,1697621015.373202,Wed 18 Oct 2023 09:23:35 GMT,133420942474250000-0.3626359,Level 1,2,5,685,0.0,11.47941,222.3132,31.0,7.0,1.0,11.47941,2.700487220162012,171.29684
noCookie,1697621030.6057577,Wed 18 Oct 2023 09:23:50 GMT,133420941202540000-0.8014671,Level 4,2,5,1485,0.0,24.74013,553.4592,113.0,22.0,5.0,24.74013,4.5674780205277825,210.80667
noCookie,1697621049.760018,Wed 18 Oct 2023 09:24:09 GMT,133420943525200000-0.706209,Level 3,0,2,4553,0.0,76.15205,2156.531,379.0,71.0,3.0,76.15205,4.97688506087492,190.03191
noCookie,1697621066.6170683,Wed 18 Oct 2023 09:24:26 GMT,133420942474250000-0.3626359,Level 2,2,5,2884,0.0,48.14638,741.9061,139.0,38.0,3.0,48.14638,2.887029097514704,219.44322
noCookie,1697621071.2562132,Wed 18 Oct 2023 09:24:31 GMT,133420941202540000-0.8014671,Level 4,2,3,2242,0.0,37.36693,939.8335,195.0,33.0,5.0,37.36693,5.218518085376561,248.1736
noCookie,1697621093.2692876,Wed 18 Oct 2023 09:24:53 GMT,133420941202540000-0.8014671,Level 5,3,4,1098,0.0,18.30105,424.5577,72.0,12.0,5.0,18.30105,3.934200496692813,266.47465
noCookie,1697621099.7290723,Wed 18 Oct 2023 09:24:59 GMT,133420942474250000-0.3626359,Level 3,2,2,1738,0.0,29.2002,547.7313,114.0,27.0,3.0,29.2002,3.9040828487476116,248.64342
noCookie,1697621108.2230442,Wed 18 Oct 2023 09:25:08 GMT,133420943525200000-0.706209,Level 4,0,4,3243,0.0,54.51157,1479.655,273.0,48.0,3.0,54.51157,5.008111122097565,244.54348000000002
noCookie,1697621123.7982984,Wed 18 Oct 2023 09:25:23 GMT,133420941202540000-0.8014671,Level 5,4,5,1654,0.0,27.5632,652.1316,149.0,27.0,5.0,27.5632,5.405758402507692,294.03785
noCookie,1697621128.409223,Wed 18 Oct 2023 09:25:28 GMT,133420942474250000-0.3626359,Level 4,3,4,1391,0.0,23.3455,431.8446,78.0,20.0,2.0,23.3455,3.341114990040907,271.98892
noCookie,1697621135.7388966,Wed 18 Oct 2023 09:25:35 GMT,133420943525200000-0.706209,Level 5,1,5,965,0.0,16.08099,431.6089,80.0,14.0,5.0,16.08099,4.974818092667181,260.62447000000003
noCookie,1697621136.0165212,Wed 18 Oct 2023 09:25:36 GMT,133420941202540000-0.8014671,Level 5,5,5,471,0.0,7.85401,178.8433,39.0,7.0,5.0,7.85401,4.965616290277196,301.89186
noCookie,1697621175.1552536,Wed 18 Oct 2023 09:26:15 GMT,133420942474250000-0.3626359,Level 4,4,1,2550,0.0,42.67259,926.9719,174.0,40.0,4.0,42.67259,4.0775589201405396,314.66151
noCookie,1697621203.0504053,Wed 18 Oct 2023 09:26:43 GMT,133420942474250000-0.3626359,Level 4,5,3,1481,0.0,24.8057,378.9487,85.0,22.0,4.0,24.8057,3.4266317822113463,339.46721
noCookie,1697621222.0654614,Wed 18 Oct 2023 09:27:02 GMT,133420942474250000-0.3626359,Level 4,6,5,999,0.0,16.80692,336.4118,49.0,11.0,4.0,16.80692,2.9154657724318316,356.27413
noCookie,1697621247.551269,Wed 18 Oct 2023 09:27:27 GMT,133420942474250000-0.3626359,Level 4,7,5,1238,0.0,20.78339,353.7043,74.0,19.0,5.0,20.78339,3.56053560078505,377.05752
noCookie,1697621265.2109523,Wed 18 Oct 2023 09:27:45 GMT,133420942474250000-0.3626359,Level 4,8,5,934,0.0,15.76182,261.8781,72.0,15.0,5.0,15.76182,4.5680003958933675,392.81934
noCookie,1697621302.2724674,Wed 18 Oct 2023 09:28:22 GMT,133420942474250000-0.3626359,Level 4,8,1,1902,0.0,31.77649,643.4456,159.0,31.0,5.0,31.77649,5.003699275785337,424.59583000000003
noCookie,1697621331.8366466,Wed 18 Oct 2023 09:28:51 GMT,133420942474250000-0.3626359,Level 5,9,5,1653,0.0,27.63074,637.6125,106.0,22.0,5.0,27.63074,3.836306953776844,452.22657000000004
noCookie,1697621360.4649572,Wed 18 Oct 2023 09:29:20 GMT,133420942474250000-0.3626359,Level 5,10,5,1601,0.0,26.67928,605.3576,101.0,25.0,5.0,26.67928,3.7857093594729694,478.90585
noCookie,1697621378.6631966,Wed 18 Oct 2023 09:29:38 GMT,133420942474250000-0.3626359,Level 5,11,5,982,0.0,16.36882,393.5343,66.0,13.0,5.0,16.36882,4.0320560675723724,495.27467
noCookie,1697621401.061217,Wed 18 Oct 2023 09:30:01 GMT,133420942474250000-0.3626359,Level 5,12,4,917,0.0,15.28191,363.7356,80.0,13.0,5.0,15.28191,5.234947725775116,510.55658
noCookie,1697621623.0510783,Wed 18 Oct 2023 09:33:43 GMT,133420951346250000-0.5651744,Level 1,0,5,1054,0.0,17.85771,480.05,40.0,12.0,2.0,17.85771,2.2399288598594107,17.85771
noCookie,1697621667.6783562,Wed 18 Oct 2023 09:34:27 GMT,133420951346250000-0.5651744,Level 2,0,3,2516,0.0,41.97919,994.6072,114.0,26.0,3.0,41.97919,2.71563124490968,59.8369
noCookie,1697621715.7562444,Wed 18 Oct 2023 09:35:15 GMT,133420951346250000-0.5651744,Level 3,0,1,2552,0.0,42.70711,1167.478,226.0,44.0,3.0,42.70711,5.291858896563125,102.54401
noCookie,1697621733.3724892,Wed 18 Oct 2023 09:35:33 GMT,133420951346250000-0.5651744,Level 4,1,5,679,0.0,11.43381,295.2954,50.0,9.0,4.0,11.43381,4.372995528174773,113.97782
noCookie,1697621749.7373595,Wed 18 Oct 2023 09:35:49 GMT,133420951346250000-0.5651744,Level 4,2,5,819,0.0,13.75522,358.7197,66.0,13.0,4.0,13.75522,4.798178436986104,127.73304
noCookie,1697621788.014797,Wed 18 Oct 2023 09:36:28 GMT,133420951346250000-0.5651744,Level 4,2,2,1841,194.0,30.87398,851.6698,127.0,27.0,4.0,27.620556795219986,4.598024614115622,155.35359679521997
noCookie,1697621805.313198,Wed 18 Oct 2023 09:36:45 GMT,133420951346250000-0.5651744,Level 5,3,5,689,0.0,11.48361,292.7799,56.0,10.0,5.0,11.48361,4.876515311822676,166.83720679522
noCookie,1697622076.315185,Wed 18 Oct 2023 09:41:16 GMT,133420956245220000-0.2860498,Level 1,0,4,1828,0.0,30.47122,736.4426,166.0,30.0,2.0,30.47122,5.447763496177705,30.47122
noCookie,1697622142.7604318,Wed 18 Oct 2023 09:42:22 GMT,133420956245220000-0.2860498,Level 2,0,2,3458,0.0,59.608,1374.781,292.0,49.0,3.0,59.608,4.898671319286002,90.07921999999999
noCookie,1697622195.842226,Wed 18 Oct 2023 09:43:15 GMT,133420956245220000-0.2860498,Level 3,1,3,2893,0.0,48.20531,1312.536,268.0,48.0,4.0,48.20531,5.559553501471104,138.28453
noCookie,1697622246.7624805,Wed 18 Oct 2023 09:44:06 GMT,133420956245220000-0.2860498,Level 3,1,2,2685,0.0,44.75452,1233.246,230.0,43.0,5.0,44.75452,5.139145722041037,183.03905
noCookie,1697622294.164374,Wed 18 Oct 2023 09:44:54 GMT,133420956245220000-0.2860498,Level 4,2,2,2619,0.0,43.65661,1087.296,247.0,42.0,4.0,43.65661,5.657791569249192,226.69566
noCookie,1697622317.7421036,Wed 18 Oct 2023 09:45:17 GMT,133420956245220000-0.2860498,Level 4,3,4,1272,0.0,21.20609,460.1478,96.0,19.0,5.0,21.20609,4.5270014415670214,247.90175
noCookie,1697622345.176921,Wed 18 Oct 2023 09:45:45 GMT,133420956245220000-0.2860498,Level 4,4,5,1376,0.0,22.94213,473.9176,104.0,23.0,5.0,22.94213,4.533144917233056,270.84388
noCookie,1697622379.0,Wed 18 Oct 2023 09:46:18 GMT,133420956245220000-0.2860498,Level 4,5,5,1573,0.0,26.22114,385.0049,131.0,24.0,5.0,26.22114,4.99596890142839,297.06502
noCookie,1697622411.0124252,Wed 18 Oct 2023 09:46:51 GMT,133420956245220000-0.2860498,Level 4,6,2,1636,0.0,27.26516,623.1909,147.0,26.0,5.0,27.26516,5.391495960412482,324.33018
noCookie,1697622443.7305458,Wed 18 Oct 2023 09:47:23 GMT,133420956245220000-0.2860498,Level 4,6,1,1655,0.0,27.58214,647.7828,153.0,26.0,5.0,27.58214,5.547067776466946,351.91232
noCookie,1697622521.3944623,Wed 18 Oct 2023 09:48:41 GMT,133420956245220000-0.2860498,Level 5,7,3,4265,0.0,71.07762,1649.376,367.0,65.0,4.0,71.07762,5.163369285578217,422.98994
noCookie,1697622563.962499,Wed 18 Oct 2023 09:49:23 GMT,133420956245220000-0.2860498,Level 5,8,4,2276,0.0,37.93596,906.8831,198.0,38.0,5.0,37.93596,5.2193222472819985,460.9259
noCookie,1697622581.479905,Wed 18 Oct 2023 09:49:41 GMT,133420956245220000-0.2860498,Level 5,9,5,683,0.0,11.38602,266.7739,49.0,9.0,5.0,11.38602,4.303523092353606,472.31192
noCookie,1697622612.58927,Wed 18 Oct 2023 09:50:12 GMT,133420956245220000-0.2860498,Level 5,10,4,1681,0.0,28.01421,656.7192,159.0,25.0,5.0,28.01421,5.675691015381123,500.32613
noCookie,1697622641.0288725,Wed 18 Oct 2023 09:50:41 GMT,133420956245220000-0.2860498,Level 5,11,5,1235,0.0,20.58808,492.8119,102.0,20.0,5.0,20.58808,4.954323084036976,520.91421
noCookie,1697622682.1522286,Wed 18 Oct 2023 09:51:22 GMT,133420956245220000-0.2860498,Level 5,12,2,2150,0.0,35.839,912.1563,176.0,31.0,5.0,35.839,4.910851307235135,556.75321
noCookie,1697622701.8707435,Wed 18 Oct 2023 09:51:41 GMT,133420956245220000-0.2860498,Level 5,13,5,998,0.0,16.63504,347.1455,60.0,14.0,5.0,16.63504,3.6068443478344507,573.38825
noCookie,1697622727.5375404,Wed 18 Oct 2023 09:52:07 GMT,133420956245220000-0.2860498,Level 5,14,5,887,0.0,14.78902,346.6803,65.0,13.0,5.0,14.78902,4.395152619984286,588.17727
noCookie,1697622773.0301564,Wed 18 Oct 2023 09:52:53 GMT,133420956245220000-0.2860498,Level 5,15,3,2321,0.0,38.67085,973.8722,231.0,38.0,5.0,38.67085,5.9734916610315,626.84812
noCookie,1697622810.4573011,Wed 18 Oct 2023 09:53:30 GMT,133420960197560000-0.9573406,Level 1,0,5,3630,0.0,60.51196,969.5334,127.0,33.0,5.0,60.51196,2.098758658618891,60.51196
noCookie,1697622837.0646763,Wed 18 Oct 2023 09:53:57 GMT,133420956245220000-0.2860498,Level 5,16,3,2794,0.0,46.57023,1212.871,261.0,46.0,5.0,46.57023,5.6044387154626465,673.41835
noCookie,1697622858.458445,Wed 18 Oct 2023 09:54:18 GMT,133420960197560000-0.9573406,Level 2,0,3,2713,0.0,45.24171,709.4847,90.0,22.0,5.0,45.24171,1.9893147274937222,105.75367
noCookie,1697622908.7546754,Wed 18 Oct 2023 09:55:08 GMT,133420964546540000-0.07061947,Level 1,0,5,2648,0.0,44.11958,1171.803,165.0,33.0,2.0,44.11958,3.7398361453123536,44.11958
noCookie,1697622928.608318,Wed 18 Oct 2023 09:55:28 GMT,133420960197560000-0.9573406,Level 3,1,2,3755,0.0,62.58614,1364.65,140.0,43.0,5.0,62.58614,2.2369169915255998,168.33981
noCookie,1697622990.1463983,Wed 18 Oct 2023 09:56:30 GMT,133420964546540000-0.07061947,Level 2,0,5,4583,0.0,76.37724,1911.427,226.0,34.0,3.0,76.37724,2.9589966853999963,120.49682
noCookie,1697623103.2270746,Wed 18 Oct 2023 09:58:23 GMT,133420964546540000-0.07061947,Level 3,0,1,6469,0.0,107.8097,2890.005,248.0,68.0,3.0,107.8097,2.3003495974851984,228.30652
noCookie,1697623151.727496,Wed 18 Oct 2023 09:59:11 GMT,133420965444470000-0.7176216,Level 1,0,5,3699,0.0,61.6861,1739.379,106.0,11.0,2.0,61.6861,1.718377397825442,61.6861
noCookie,1697623173.0749538,Wed 18 Oct 2023 09:59:33 GMT,133420964546540000-0.07061947,Level 4,1,1,3914,0.0,65.23516,1348.504,223.0,51.0,3.0,65.23516,3.4184019783196673,293.54168
noCookie,1697623193.5249853,Wed 18 Oct 2023 09:59:53 GMT,133420964546540000-0.07061947,Level 4,2,5,955,0.0,15.91702,259.849,27.0,10.0,3.0,15.91702,1.6962974225074794,309.4587
noCookie,1697623224.935435,Wed 18 Oct 2023 10:00:24 GMT,133420964546540000-0.07061947,Level 4,3,5,1661,0.0,27.67917,601.3915,74.0,18.0,4.0,27.67917,2.673490570707142,337.13787
noCookie,1697623270.945932,Wed 18 Oct 2023 10:01:10 GMT,133420964546540000-0.07061947,Level 4,4,2,2329,0.0,38.81775,814.8398,84.0,26.0,4.0,38.81775,2.163958498367371,375.95562
noCookie,1697623286.8056726,Wed 18 Oct 2023 10:01:26 GMT,133420965444470000-0.7176216,Level 2,0,2,7693,0.0,128.2306,3091.333,297.0,31.0,3.0,128.2306,2.3161398293387068,189.91670000000002
noCookie,1697623327.0459242,Wed 18 Oct 2023 10:02:07 GMT,133420964546540000-0.07061947,Level 4,5,4,3096,0.0,51.59607,1170.153,133.0,34.0,4.0,51.59607,2.5777157058667455,427.55169
noCookie,1697623342.950204,Wed 18 Oct 2023 10:02:22 GMT,133420965444470000-0.7176216,Level 3,0,3,3129,0.0,52.15344,1510.177,221.0,49.0,3.0,52.15344,4.237496126813495,242.07014000000004
noCookie,1697623356.0858817,Wed 18 Oct 2023 10:02:36 GMT,133420964546540000-0.07061947,Level 4,6,4,1566,0.0,26.10014,545.5406,65.0,15.0,4.0,26.10014,2.4904080974278298,453.65183
noCookie,1697623399.082732,Wed 18 Oct 2023 10:03:19 GMT,133420965444470000-0.7176216,Level 4,1,2,2985,0.0,49.74402,1376.859,175.0,45.0,4.0,49.74402,3.5180108081333192,291.81416
noCookie,1697623417.681076,Wed 18 Oct 2023 10:03:37 GMT,133420964546540000-0.07061947,Level 4,7,5,3350,0.0,55.83775,1378.876,197.0,42.0,5.0,55.83775,3.5280791220992964,509.48958
noCookie,1697623448.2304103,Wed 18 Oct 2023 10:04:08 GMT,133420965444470000-0.7176216,Level 4,2,3,2670,0.0,44.50309,1206.854,146.0,40.0,4.0,44.50309,3.2806710725030555,336.31725
noCookie,1697623505.7013996,Wed 18 Oct 2023 10:05:05 GMT,133420965444470000-0.7176216,Level 4,2,1,3171,0.0,52.84436,1486.259,181.0,48.0,4.0,52.84436,3.425152655836876,389.16161
noCookie,1697623552.2976563,Wed 18 Oct 2023 10:05:52 GMT,133420965444470000-0.7176216,Level 5,2,2,2471,0.0,41.17976,1131.865,112.0,29.0,2.0,41.17976,2.7197827282140548,430.34137000000004
noCookie,1697623600.2835598,Wed 18 Oct 2023 10:06:40 GMT,133420970971790000-0.3467331,Level 1,0,5,3003,276.0,50.05203,1240.889,82.0,15.0,2.0,45.451843426573426,1.8041072444612596,45.451843426573426
noCookie,1697623669.2829385,Wed 18 Oct 2023 10:07:49 GMT,133420970971790000-0.3467331,Level 2,0,4,3697,0.0,61.61014,1455.034,115.0,28.0,2.0,61.61014,1.8665758591037125,107.06198342657342
noCookie,1697623754.7873151,Wed 18 Oct 2023 10:09:14 GMT,133420970971790000-0.3467331,Level 3,0,2,4742,0.0,79.0206,2224.495,194.0,63.0,4.0,79.0206,2.4550560233660588,186.08258342657342
noCookie,1697623777.6325667,Wed 18 Oct 2023 10:09:37 GMT,133420973062960000-0.803728,Level 1,0,3,1855,0.0,51.29741,0.0,183.0,33.0,1.0,51.29741,3.5674315720813197,51.29741
noCookie,1697623808.242394,Wed 18 Oct 2023 10:10:08 GMT,133420970971790000-0.3467331,Level 4,1,5,1335,0.0,22.24815,549.8145,52.0,17.0,5.0,22.24815,2.337272986742718,208.33073342657343
noCookie,1697623829.299526,Wed 18 Oct 2023 10:10:29 GMT,133420970971790000-0.3467331,Level 4,2,5,997,0.0,16.62304,366.8564,49.0,15.0,5.0,16.62304,2.9477159412478104,224.95377342657343
noCookie,1697623864.2848113,Wed 18 Oct 2023 10:11:04 GMT,133420973062960000-0.803728,Level 2,1,2,3799,0.0,76.77069,0.0,149.0,45.0,1.0,76.77069,1.940844871916613,128.06810000000002
noCookie,1697623894.9352603,Wed 18 Oct 2023 10:11:34 GMT,133420970971790000-0.3467331,Level 4,3,3,3416,0.0,56.93649,1456.097,133.0,43.0,5.0,56.93649,2.3359360578778214,281.8902634265734
noCookie,1697623944.8257134,Wed 18 Oct 2023 10:12:24 GMT,133420973062960000-0.803728,Level 2,1,3,3798,0.0,73.79353,0.0,160.0,52.0,1.0,73.79353,2.1682117659908666,201.86163
noCookie,1697623964.853948,Wed 18 Oct 2023 10:12:44 GMT,133420975404740000-0.9775929,Level 1,0,5,740,0.0,12.33702,355.4424,48.0,8.0,1.0,12.33702,3.8907288794214483,12.33702
noCookie,1697623980.8593538,Wed 18 Oct 2023 10:13:00 GMT,133420973062960000-0.803728,Level 3,1,4,1412,0.0,32.59187,0.0,116.0,24.0,1.0,32.59187,3.5591698175035678,234.45350000000002
noCookie,1697624007.3898208,Wed 18 Oct 2023 10:13:27 GMT,133420975404740000-0.9775929,Level 2,0,3,2418,0.0,40.30775,1037.176,216.0,33.0,2.0,40.30775,5.358770955957602,52.64477
noCookie,1697624007.7755232,Wed 18 Oct 2023 10:13:27 GMT,133420973062960000-0.803728,Level 4,2,5,770,0.0,17.6523,0.0,29.0,9.0,4.0,17.6523,1.642845408247084,252.10580000000002
noCookie,1697624047.7999413,Wed 18 Oct 2023 10:14:07 GMT,133420976222990000-0.350819,Level 1,0,5,1018,0.0,17.0002,123.5259,64.0,17.0,2.0,17.0002,3.7646615922165623,17.0002
noCookie,1697624061.4067638,Wed 18 Oct 2023 10:14:21 GMT,133420975404740000-0.9775929,Level 3,1,4,2302,0.0,38.36992,1047.905,205.0,40.0,4.0,38.36992,5.342726802662085,91.01469
noCookie,1697624110.4620771,Wed 18 Oct 2023 10:15:10 GMT,133420975404740000-0.9775929,Level 3,1,4,2716,0.0,45.25429,1221.577,233.0,44.0,3.0,45.25429,5.148683141421509,136.26898
noCookie,1697624150.1168904,Wed 18 Oct 2023 10:15:50 GMT,133420975404740000-0.9775929,Level 4,2,5,2130,0.0,35.50207,943.7534,205.0,35.0,4.0,35.50207,5.774311188051851,171.77105
noCookie,1697624244.3258295,Wed 18 Oct 2023 10:17:24 GMT,133420977767210000-0.331428,Level 1,0,5,1454,0.0,24.23818,527.391,57.0,14.0,2.0,24.23818,2.3516617171751344,24.23818
noCookie,1697624287.161796,Wed 18 Oct 2023 10:18:07 GMT,133420977767210000-0.331428,Level 2,0,3,2394,0.0,39.90697,985.4249,142.0,20.0,3.0,39.90697,3.5582756596153504,64.14515
noCookie,1697624380.6242435,Wed 18 Oct 2023 10:19:40 GMT,133420977767210000-0.331428,Level 3,1,2,4104,613.0,68.39882,1975.347,399.0,61.0,5.0,58.18232958576998,6.857752222035227,122.32747958576998
noCookie,1697624437.6301274,Wed 18 Oct 2023 10:20:37 GMT,133420977767210000-0.331428,Level 3,1,2,3036,0.0,50.60107,1401.946,296.0,45.0,5.0,50.60107,5.849678672802769,172.92854958576999
noCookie,1697624468.9853325,Wed 18 Oct 2023 10:21:08 GMT,133420977767210000-0.331428,Level 4,2,5,1558,0.0,25.96819,683.031,148.0,23.0,5.0,25.96819,5.69928054284877,198.89673958576998
noCookie,1697624656.8701808,Wed 18 Oct 2023 10:24:16 GMT,133420981676400000-0.1741612,Level 1,0,5,2435,0.0,40.58777,897.8754,64.0,15.0,2.0,40.58777,1.5768296706126008,40.58777
noCookie,1697624730.830763,Wed 18 Oct 2023 10:25:30 GMT,133420981676400000-0.1741612,Level 2,1,3,3832,0.0,63.86719,1438.399,135.0,25.0,3.0,63.86719,2.1137613851494015,104.45496
noCookie,1697624783.1874225,Wed 18 Oct 2023 10:26:23 GMT,133420981676400000-0.1741612,Level 2,1,5,2548,0.0,42.45058,845.5925,78.0,22.0,2.0,42.45058,1.8374307253281343,146.90554
noCookie,1697624829.0570092,Wed 18 Oct 2023 10:27:09 GMT,133420981676400000-0.1741612,Level 3,2,2,2327,0.0,38.78482,1010.901,98.0,28.0,3.0,38.78482,2.526761758853077,185.69036
noCookie,1697624870.486989,Wed 18 Oct 2023 10:27:50 GMT,133420981676400000-0.1741612,Level 3,3,3,2179,0.0,36.31899,855.5382,68.0,23.0,4.0,36.31899,1.8722987616120383,222.00935
noCookie,1697624942.663809,Wed 18 Oct 2023 10:29:02 GMT,133420981676400000-0.1741612,Level 3,3,1,3781,0.0,63.00407,1597.784,132.0,48.0,3.0,63.00407,2.0951027449496515,285.01342
noCookie,1697624972.3281212,Wed 18 Oct 2023 10:29:32 GMT,133420981676400000-0.1741612,Level 4,4,3,1499,0.0,24.98819,481.5462,61.0,20.0,4.0,24.98819,2.4411532007720447,310.00161
noCookie,1697625003.421815,Wed 18 Oct 2023 10:30:03 GMT,133420981676400000-0.1741612,Level 4,5,5,1528,0.0,25.46522,525.7014,48.0,17.0,4.0,25.46522,1.8849238294426673,335.46683
noCookie,1697625044.835162,Wed 18 Oct 2023 10:30:44 GMT,133420981676400000-0.1741612,Level 4,6,4,2055,0.0,34.24113,493.4458,91.0,26.0,4.0,34.24113,2.657622572619537,369.70796
noCookie,1697625050.3240762,Wed 18 Oct 2023 10:30:50 GMT,133420985873380000-0.5852714,Level 1,0,5,1492,0.0,25.0932,652.4093,135.0,21.0,2.0,25.0932,5.379943570369662,25.0932
noCookie,1697625081.2949443,Wed 18 Oct 2023 10:31:21 GMT,133420981676400000-0.1741612,Level 4,7,4,1704,0.0,28.39626,364.328,78.0,24.0,4.0,28.39626,2.7468406050655965,398.10422
noCookie,1697625089.7825308,Wed 18 Oct 2023 10:31:29 GMT,133420985873380000-0.5852714,Level 2,0,5,2227,0.0,37.15944,890.8718,193.0,30.0,2.0,37.15944,5.19383499858986,62.25264
noCookie,1697625098.3155253,Wed 18 Oct 2023 10:31:38 GMT,133420981676400000-0.1741612,Level 4,8,5,801,0.0,13.34802,152.045,40.0,10.0,5.0,13.34802,2.996699135901804,411.45224
noCookie,1697625141.0,Wed 18 Oct 2023 10:32:21 GMT,133420981676400000-0.1741612,Level 4,9,5,2180,0.0,36.33395,489.9907,145.0,34.0,5.0,36.33395,3.9907579550255337,447.78619000000003
noCookie,1697625143.9756677,Wed 18 Oct 2023 10:32:23 GMT,133420985873380000-0.5852714,Level 3,0,5,2996,0.0,50.17134,1384.194,329.0,53.0,4.0,50.17134,6.557528660785221,112.42398
noCookie,1697625165.797836,Wed 18 Oct 2023 10:32:45 GMT,133420981676400000-0.1741612,Level 4,10,4,1214,0.0,20.23712,333.5431,64.0,16.0,5.0,20.23712,3.162505336727756,468.02331
noCookie,1697625191.1238382,Wed 18 Oct 2023 10:33:11 GMT,133420981676400000-0.1741612,Level 4,11,5,768,0.0,12.80001,178.1939,28.0,10.0,5.0,12.80001,2.18749829101696,480.82332
noCookie,1697625192.170405,Wed 18 Oct 2023 10:33:12 GMT,133420985873380000-0.5852714,Level 4,0,3,2467,0.0,41.30149,1103.704,265.0,42.0,3.0,41.30149,6.416233409496848,153.72547
noCookie,1697625220.1665995,Wed 18 Oct 2023 10:33:40 GMT,133420985873380000-0.5852714,Level 5,1,5,1488,0.0,24.81418,668.2247,150.0,25.0,2.0,24.81418,6.04493076136306,178.53965
noCookie,1697625271.626939,Wed 18 Oct 2023 10:34:31 GMT,133420985873380000-0.5852714,Level 5,2,5,2794,0.0,47.00281,1193.697,273.0,47.0,2.0,47.00281,5.80816338427426,225.54246
noCookie,1697625340.152858,Wed 18 Oct 2023 10:35:40 GMT,133420985873380000-0.5852714,Level 5,3,4,3922,0.0,65.46227,1739.856,341.0,64.0,5.0,65.46227,5.209107475191434,291.00473
